文番号,文字数,単語数,平均単語長,感情スコア
22805,29,20,1.45,0.0682172244557202
22806,48,34,1.411764705882353,0.06560493322885108
22807,45,28,1.6071428571428572,0.049109403713082145
22808,42,30,1.4,0.8389010753338871
22809,21,12,1.5833333333333333,0.9557703806625583
22810,25,19,1.3157894736842106,0.14180761583082524
22811,13,10,1.3,0.44126184735465734
22812,65,39,1.6666666666666667,0.04102724689328707
22813,67,50,1.34,0.002177302925485791
22814,11,8,1.125,0.4268274305603924
22815,107,71,1.5070422535211268,0.0013555325346459313
22816,9,7,1.2857142857142858,0.10943722838736636
22817,92,70,1.3142857142857143,6.553726776303836e-05
22818,61,41,1.4390243902439024,0.04446915656597972
22819,47,28,1.6785714285714286,0.3574244382391999
22820,67,47,1.425531914893617,0.27711247460856236
22821,26,17,1.5294117647058822,0.5213697278628362
22822,28,17,1.6470588235294117,0.07009191136390858
22823,36,29,1.2413793103448276,0.6201142272174588
22824,54,38,1.368421052631579,0.4443504221409733
22825,25,18,1.3888888888888888,0.29460792225171273
22826,25,20,1.2,0.40442024601259285
22827,39,28,1.3928571428571428,0.09804796008036565
22828,18,8,2.25,0.18540618181478563
22829,39,29,1.3448275862068966,0.3688267658725788
22830,14,11,1.2727272727272727,0.421874597530976
22831,57,42,1.3571428571428572,0.23733323765385772
22832,21,16,1.3125,0.5052486692607424
22833,31,22,1.4090909090909092,0.12597829454447673
22834,63,49,1.2448979591836735,0.4265638276694348
22835,50,38,1.3157894736842106,0.9782814934039741
22836,59,44,1.3409090909090908,0.6951226832693883
22837,19,15,1.2666666666666666,0.1195000306672519
22838,23,15,1.5333333333333334,0.19778842368812966
22839,45,30,1.5,0.015114493835662324
22840,19,12,1.5833333333333333,0.9285296064004788
22841,52,35,1.4285714285714286,0.7942664459432405
22842,35,27,1.2962962962962963,0.03821969817420934
22843,127,87,1.4597701149425288,0.04927893970146191
22844,41,26,1.5769230769230769,0.0025551759054132095
22845,31,21,1.4761904761904763,0.6500381911888322
22846,33,22,1.5,0.14062899843540977
22847,61,42,1.4523809523809523,0.1600183281857649
22848,37,23,1.608695652173913,0.10215120488412577
22849,32,21,1.5238095238095237,0.31622856413751554
22850,43,29,1.4827586206896552,0.22998647732565192
22851,46,31,1.4193548387096775,0.3132951229440105
22852,9,5,1.8,0.421874597530976
22853,13,8,1.625,0.5678383114914001
22854,10,5,2.0,0.9608580963669521
22855,14,8,1.75,0.8840028675277254
22856,72,46,1.565217391304348,0.9984091065247255
22857,52,34,1.5294117647058822,0.11019756049828
22858,78,53,1.4339622641509433,0.9998943826525479
22859,32,25,1.28,0.9493447573594952
22860,29,18,1.6111111111111112,0.8706597972192958
22861,50,35,1.4285714285714286,0.032900561012288776
22862,33,23,1.434782608695652,0.32680735849069165
22863,81,53,1.490566037735849,0.0008118259611595846
22864,44,32,1.375,0.09250570546790726
22865,33,20,1.55,0.40565139251864124
22866,51,33,1.5454545454545454,0.029402503884761733
22867,21,16,1.3125,0.3933627749531281
22868,35,23,1.5217391304347827,0.37618759890664344
22869,60,40,1.5,0.0006856793460591204
22870,31,23,1.2608695652173914,0.08162449751438994
22871,57,37,1.5405405405405406,0.5905121352619681
22872,38,24,1.5833333333333333,0.6985352357703407
22873,26,18,1.4444444444444444,0.7746711360803301
22874,32,19,1.6842105263157894,0.36839733696705523
22875,19,15,1.2666666666666666,0.9133067297759964
22876,14,10,1.4,0.6117295695113586
22877,28,21,1.2380952380952381,0.9795219976120869
22878,27,20,1.35,0.76135064200294
22879,45,28,1.6071428571428572,0.006478284855217287
22880,22,15,1.4666666666666666,0.8539514817906674
22881,15,11,1.3636363636363635,0.039889210058999036
22882,18,11,1.6363636363636365,0.5783913143706313
22883,30,23,1.3043478260869565,0.6431302772161285
22884,45,32,1.40625,0.9785065441231311
22885,20,14,1.4285714285714286,0.8082132714812494
22886,76,49,1.5510204081632653,0.3056360549843039
22887,18,11,1.6363636363636365,0.28280240785243793
22888,37,24,1.5416666666666667,0.996969395139814
22889,12,8,1.5,0.5058027713522291
22890,51,34,1.4705882352941178,0.8142996623507021
22891,43,31,1.3870967741935485,0.6845771384136724
22892,47,32,1.46875,0.46280308473890364
22893,30,21,1.380952380952381,0.21316685783797673
22894,29,22,1.3181818181818181,0.3864297618127821
22895,19,11,1.6363636363636365,0.10401440470986845
22896,10,10,1.0,0.8753843796157047
22897,19,12,1.5833333333333333,0.40646399955387025
22898,49,37,1.3243243243243243,0.7327627662948363
22899,43,28,1.5357142857142858,0.7501374687275429
22900,25,20,1.2,0.05917394983167534
22901,15,12,1.25,0.8506075327214142
22902,49,35,1.4,0.02952794399603731
22903,33,26,1.2307692307692308,0.21075296072323912
22904,22,12,1.8333333333333333,0.11361340889171556
22905,38,27,1.4074074074074074,0.2964713111580628
22906,17,15,1.1333333333333333,0.13147221216935334
22907,40,30,1.3333333333333333,0.09747609032116533
22908,33,20,1.55,0.357447133020379
22909,23,14,1.5714285714285714,0.6891792595424653
22910,14,9,1.5555555555555556,0.4768373631358598
22911,32,21,1.4761904761904763,0.5074640804233652
22912,12,7,1.7142857142857142,0.3618507169275751
22913,48,37,1.2972972972972974,0.18894775027465438
22914,104,72,1.4305555555555556,0.0007312772721598249
22915,17,13,1.2307692307692308,0.1284994687381894
22916,25,16,1.5,0.639564501666835
22917,14,10,1.4,0.8309400845937849
22918,49,33,1.4848484848484849,0.6254129912050407
22919,27,19,1.4210526315789473,0.8819502646488045
22920,24,17,1.411764705882353,0.9034783843853149
22921,50,31,1.6129032258064515,0.04533371726270474
22922,53,39,1.358974358974359,0.18388731195917096
22923,18,13,1.3846153846153846,0.7567228759053318
22924,54,37,1.4594594594594594,0.7714914507698187
22925,40,26,1.5384615384615385,0.8794638436295378
22926,52,32,1.625,0.42193857814519253
22927,39,27,1.4444444444444444,0.2867420945634682
22928,46,27,1.7037037037037037,0.0845695612457501
22929,48,31,1.5161290322580645,0.1832590437800964
22930,28,17,1.6470588235294117,0.9340947188604761
22931,27,18,1.5,0.6905292515283006
22932,33,24,1.375,0.7186609516618143
22933,21,15,1.3333333333333333,0.20295432825271487
22934,10,5,1.8,0.5
22935,21,13,1.6153846153846154,0.8273002791693781
22936,50,37,1.3513513513513513,0.007559697928929188
22937,28,16,1.625,0.8927637011054258
22938,40,27,1.4814814814814814,0.08728855740183905
22939,72,52,1.3846153846153846,0.940347226355752
22940,20,12,1.6666666666666667,0.2898469857465896
22941,37,21,1.6666666666666667,0.06462585735569393
22942,24,15,1.4666666666666666,0.3309510050526143
22943,41,33,1.2424242424242424,0.03326101100338219
22944,27,20,1.35,0.7157389068410991
22945,62,47,1.3191489361702127,0.09149860085059847
22946,25,18,1.3888888888888888,0.3994784802138971
22947,55,43,1.2790697674418605,0.957897693017621
22948,66,50,1.32,0.00018275666892231257
22949,33,21,1.4761904761904763,0.27325570940665866
22950,46,37,1.2432432432432432,0.2790225080542581
22951,62,46,1.3478260869565217,0.8711386773790382
22952,31,25,1.24,0.01522805807689398
22953,89,62,1.435483870967742,0.16793675782897066
22954,11,6,1.8333333333333333,0.73230330861258
22955,39,28,1.3928571428571428,0.1802623423635077
22956,6,4,1.25,0.5
22957,36,25,1.44,0.48542269370650715
22958,80,55,1.4545454545454546,0.10085034849536278
22959,14,10,1.4,0.5088699327677992
22960,7,6,1.1666666666666667,0.04993354531668648
22961,11,8,1.25,0.421874597530976
22962,6,4,1.5,0.5
22963,20,14,1.4285714285714286,0.7299438038497507
22964,42,27,1.5555555555555556,0.9926373114963117
22965,20,19,1.0526315789473684,0.013403183575983912
22966,23,16,1.4375,0.48555069741125434
22967,21,15,1.4,0.5421230339363258
22968,40,27,1.4814814814814814,0.6335223011113241
22969,37,30,1.1666666666666667,0.9971914429615822
22970,25,15,1.6666666666666667,0.09405873878077398
22971,40,30,1.3333333333333333,0.5144798179224626
22972,78,53,1.471698113207547,0.8280308129992083
22973,16,12,1.3333333333333333,0.5167820721084142
22974,69,51,1.3529411764705883,0.8148519673137794
22975,58,41,1.4146341463414633,0.4416379617058902
22976,20,14,1.4285714285714286,0.17395621647300596
22977,73,49,1.489795918367347,0.003231430600872831
22978,42,35,1.2,0.9883349211085322
22979,38,26,1.3846153846153846,0.9578332095145125
22980,75,53,1.4150943396226414,0.0015575826988856178
22981,23,17,1.3529411764705883,0.4461768060083575
22982,46,32,1.4375,0.28342206800422165
22983,36,23,1.565217391304348,0.3845903080744234
22984,51,34,1.5,0.18118547792285622
22985,21,15,1.4,0.9197741460084055
22986,22,17,1.1764705882352942,0.39798095554088575
22987,14,10,1.4,0.17430362458488158
22988,18,14,1.2857142857142858,0.24614698939547164
22989,41,22,1.7727272727272727,0.23936300214359618
22990,51,39,1.3076923076923077,0.10890518219695566
22991,35,26,1.3461538461538463,0.5404536452162056
22992,15,10,1.5,0.8339236697550385
22993,84,52,1.6153846153846154,0.0077950816532941225
22994,51,34,1.4411764705882353,0.11837831275444366
22995,57,39,1.4615384615384615,0.0428170257326963
22996,46,34,1.3529411764705883,0.02983624035186927
22997,45,39,1.1538461538461537,0.0011818085638202191
22998,38,25,1.44,0.005626726455203901
22999,20,18,1.1111111111111112,0.06705540510927255
23000,20,13,1.5384615384615385,0.3322031674054411
23001,44,29,1.5172413793103448,0.5822333048570341
23002,51,42,1.2142857142857142,0.03735777168281462
23003,26,20,1.3,0.8559648565884537
23004,21,16,1.3125,0.09191801810599354
23005,22,16,1.375,0.6634881086751235
23006,53,34,1.5,0.6576368836315628
23007,41,32,1.28125,0.5973741509754483
23008,27,18,1.5,0.2738853088294634
23009,33,18,1.8333333333333333,0.990918285817994
23010,55,33,1.6666666666666667,0.8461202048336998
23011,20,15,1.3333333333333333,0.21103997018906395
23012,22,16,1.375,0.6256345950908014
23013,34,24,1.4166666666666667,0.20879262370204177
23014,29,21,1.380952380952381,0.11576136842472551
23015,14,10,1.4,0.30546469387500075
23016,22,15,1.3333333333333333,0.039608078811285696
23017,53,41,1.2926829268292683,0.04004633178114669
23018,21,15,1.4,0.3308154702974416
23019,26,19,1.368421052631579,0.5937384829044668
23020,53,39,1.358974358974359,0.015158818753542636
23021,21,14,1.5,0.06703158927315112
23022,32,22,1.4545454545454546,0.48370747194470265
23023,52,38,1.3157894736842106,0.8245529149885563
23024,16,12,1.3333333333333333,0.014046561087566745
23025,61,44,1.3863636363636365,0.020429320174798926
23026,27,19,1.4210526315789473,0.21320137400672534
23027,50,35,1.4285714285714286,0.004852493762691257
23028,26,20,1.3,0.3045930689738924
23029,41,31,1.3225806451612903,0.2462514097266949
23030,92,69,1.318840579710145,0.0015726710820631595
23031,41,28,1.4285714285714286,0.12233021979392422
23032,12,8,1.25,0.7395205481550393
23033,90,65,1.3846153846153846,0.8884598780248485
23034,14,9,1.3333333333333333,0.10531798113710811
23035,26,21,1.2380952380952381,0.2414357387242253
23036,32,24,1.3333333333333333,0.0060090086889939
23037,55,38,1.4473684210526316,0.0006296295004436514
23038,45,33,1.3636363636363635,0.11293330849329763
23039,74,54,1.3333333333333333,0.04632071420137163
23040,43,30,1.4,0.5356030782410728
23041,55,41,1.3414634146341464,0.9451474824049658
23042,12,7,1.7142857142857142,0.7414278572058378
23043,18,13,1.3846153846153846,0.33590234913432526
23044,30,23,1.3043478260869565,0.9833518094171122
23045,42,32,1.3125,0.774769570654309
23046,37,23,1.565217391304348,0.856983344818219
23047,18,15,1.1333333333333333,0.21495297385490875
23048,22,14,1.4285714285714286,0.4242041722835511
23049,13,11,1.1818181818181819,0.8518351462204253
23050,12,9,1.3333333333333333,0.5348199281758914
23051,83,61,1.360655737704918,0.38581051486725193
23052,41,32,1.28125,0.7783812986352989
23053,21,18,1.1666666666666667,0.3480208586721717
23054,29,21,1.2857142857142858,0.2056959801134104
23055,40,28,1.3928571428571428,0.21654025890906747
23056,10,8,1.25,0.5974385301614601
23057,13,12,1.0833333333333333,0.04119163415717253
23058,54,41,1.3170731707317074,0.23261255933472957
23059,15,14,1.0714285714285714,0.10702584222930644
23060,2,2,1.0,0.5
23061,32,21,1.5238095238095237,0.11073577507669541
23062,20,15,1.3333333333333333,0.6383619866620522
23063,18,12,1.5,0.38277308092020645
23064,30,20,1.45,0.24601162184184633
23065,19,14,1.2857142857142858,0.0645710339993526
23066,70,49,1.4081632653061225,0.6044526907751239
23067,36,25,1.44,0.5519698578874246
23068,38,26,1.4615384615384615,0.03473583176894479
23069,49,32,1.53125,0.11741823716846911
23070,28,22,1.2272727272727273,0.9176516336148911
23071,21,16,1.3125,0.42991256430281466
23072,22,15,1.4,0.052471697523893135
23073,17,12,1.4166666666666667,0.6056547580029114
23074,21,15,1.2666666666666666,0.35869005853629554
23075,27,20,1.35,0.1181970521577107
23076,40,29,1.3793103448275863,0.35468870917757245
23077,76,54,1.4074074074074074,0.0642617597446723
23078,42,33,1.2727272727272727,0.16554908562959259
23079,37,27,1.3703703703703705,0.009276328322016525
23080,76,47,1.6170212765957446,0.0018420148978222084
23081,22,13,1.5384615384615385,0.009099209058935465
23082,42,32,1.3125,0.3007800996582921
23083,21,12,1.75,0.06857956412834143
23084,24,15,1.6,0.7326198644362175
23085,21,13,1.4615384615384615,0.8113816085957158
23086,21,16,1.3125,0.24290605089247885
23087,16,11,1.4545454545454546,0.4022792345626103
23088,21,16,1.3125,0.8518194890561401
23089,32,22,1.4545454545454546,0.10919286959510066
23090,21,14,1.5,0.20372900640430103
23091,35,28,1.25,0.03605242939966957
23092,35,26,1.3461538461538463,0.9200544207708031
23093,24,16,1.5,0.19747169445828083
23094,27,24,1.125,0.03215394646408809
23095,58,41,1.3902439024390243,0.06959562471012026
23096,22,18,1.2222222222222223,0.722641156093499
23097,24,17,1.2941176470588236,0.031366230530184724
23098,40,32,1.25,0.05091172082065909
23099,16,12,1.3333333333333333,0.42498631530332887
23100,21,17,1.2352941176470589,0.1679356919141699
23101,33,23,1.3478260869565217,0.07242042775570301
23102,63,47,1.3404255319148937,0.000228013726058518
23103,56,38,1.4736842105263157,0.06478739523347621
23104,28,21,1.2380952380952381,0.07388613364622021
23105,59,39,1.5128205128205128,0.4840021961682811
23106,18,12,1.5,0.7340574940501031
23107,37,30,1.2333333333333334,0.03483265008120939
23108,46,31,1.4838709677419355,0.9891306412227033
23109,41,29,1.4137931034482758,0.23762769341156342
23110,79,54,1.462962962962963,0.028729494940013867
23111,27,16,1.6875,0.7546703869159457
23112,50,33,1.4545454545454546,0.028795615970868993
23113,47,32,1.46875,0.13160075521527315
23114,16,10,1.6,0.10583146701849333
23115,36,26,1.3846153846153846,0.0016901404034044276
23116,28,21,1.3333333333333333,0.37673838798470394
23117,40,29,1.3793103448275863,0.01096046877702872
23118,17,13,1.3076923076923077,0.4890999149890217
23119,31,23,1.3478260869565217,0.08795542834190573
23120,48,37,1.2432432432432432,0.39629841534977517
23121,36,27,1.3333333333333333,0.03747735813211295
23122,21,17,1.2352941176470589,0.6872127569591417
23123,29,19,1.5263157894736843,0.9806152814241049
23124,15,12,1.25,0.3474730362549653
23125,29,21,1.380952380952381,0.2844899654372548
23126,35,26,1.3461538461538463,0.09366888324259859
23127,46,32,1.4375,0.6761647481239081
23128,31,27,1.1481481481481481,0.020405816357530804
23129,25,17,1.4705882352941178,0.6801928339910561
23130,17,12,1.4166666666666667,0.4082667740067145
23131,23,17,1.3529411764705883,0.3681467096633896
23132,48,33,1.4545454545454546,0.8864990790841567
23133,36,27,1.2592592592592593,0.0074048499199835804
23134,28,19,1.4736842105263157,0.01776952658065234
23135,32,21,1.5238095238095237,0.8175875111431575
23136,26,20,1.3,0.40053007312599664
23137,20,13,1.3846153846153846,0.02067662761973843
23138,37,26,1.4230769230769231,0.016625421260581974
23139,17,11,1.5454545454545454,0.2693718875382648
23140,28,23,1.2173913043478262,0.0067188208730627474
23141,30,22,1.3636363636363635,0.169402553431671
23142,56,41,1.3658536585365855,0.0016310159116090794
23143,18,11,1.6363636363636365,0.050962386713665375
23144,41,28,1.4642857142857142,0.19755356496214238
23145,103,80,1.2875,0.0020714513220149167
23146,65,46,1.3695652173913044,0.9289705356634238
23147,29,20,1.45,0.7256555242344559
23148,29,22,1.3181818181818181,0.9908743978193277
23149,14,11,1.2727272727272727,0.13681224253003288
23150,21,16,1.3125,0.10288430943583549
23151,33,25,1.32,0.911585219308099
23152,31,21,1.4761904761904763,0.06545778927766954
23153,18,11,1.6363636363636365,0.003896612690743706
23154,24,18,1.2222222222222223,0.01368993432156762
23155,47,32,1.46875,0.6902823320991658
23156,53,36,1.4722222222222223,0.817423221055411
23157,64,44,1.4545454545454546,0.3136999705793211
23158,32,23,1.391304347826087,0.2655454054402139
23159,59,44,1.3409090909090908,0.7571975101870989
