文番号,文字数,単語数,平均単語長,主成分1,主成分2
5860,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
5861,52,32,1.625,-0.02115722492085407,0.5586406011193652
5862,48,35,1.3714285714285714,0.16529459750162304,-0.8969117923942308
5863,38,26,1.4615384615384617,-0.3292339556235085,-0.43127208290999336
5864,39,25,1.56,-0.407185969625561,0.13234353675613322
5865,52,35,1.4857142857142858,0.1588305011828652,-0.2312534354898769
5866,10,6,1.6666666666666667,-1.5372223777466596,0.612015350745021
5867,94,61,1.5081967213114753,1.6302182112667163,0.08149266516047086
5868,47,27,1.7407407407407407,-0.3314815813163672,1.1940455932773297
5869,39,28,1.3928571428571428,-0.20779678876982866,-0.816540734621582
5870,32,22,1.4545454545454546,-0.5447016149939787,-0.49801250402721403
5871,64,41,1.5609756097560976,0.49176956406269323,0.24857511791723078
5872,192,125,1.536,5.172828500252153,0.6761338865985275
5873,107,70,1.5285714285714285,2.102647099509446,0.2564693574972546
5874,37,24,1.5416666666666667,-0.4586434493805465,0.01932786185241238
5875,26,19,1.368421052631579,-0.6773970761670962,-1.0146971275650825
5876,40,27,1.4814814814814814,-0.2788975621939551,-0.30906937639681636
5877,37,26,1.4230769230769231,-0.32072984109931735,-0.6541329093319898
5878,69,46,1.5,0.7639520616094561,-0.07426655512985296
5879,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
5880,31,20,1.55,-0.6847853297176225,0.04006010292177908
5881,46,32,1.4375,-0.0002679334704022057,-0.5315720696805148
5882,12,8,1.5,-1.3292591887291394,-0.3291414877103294
5883,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
5884,94,62,1.5161290322580645,1.6523538051076054,0.128450787097578
5885,49,30,1.6333333333333333,-0.13713009208221447,0.5927873123245463
5886,34,20,1.7,-0.7344059898459513,0.9062044123734414
5887,171,121,1.396694214876033,4.775268168180141,-0.19597600521747527
5888,21,14,1.5,-0.9987521492019925,-0.28889807730288575
5889,44,32,1.375,0.006695163679748399,-0.8949762932804748
5890,56,38,1.4736842105263157,0.3233210649901689,-0.2814653216790808
5891,49,37,1.3243243243243243,0.2717041436107669,-1.1590327224156476
5892,46,33,1.393939393939394,0.057730544963050606,-0.7785016233701355
5893,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
5894,24,14,1.7142857142857142,-1.0931453972195821,0.9441467739221739
5895,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
5896,60,42,1.4285714285714286,0.538512643521702,-0.5188058093523253
5897,55,35,1.5714285714285714,0.15398242894379693,0.26799033218838786
5898,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
5899,32,19,1.6842105263157894,-0.7876351723965547,0.8077074138790767
5900,27,17,1.588235294117647,-0.8675268452444906,0.2398341294623665
5901,28,14,2.0,-1.2190030612430347,2.5882065755555885
5902,31,18,1.7222222222222223,-0.8600519469833866,1.0196197591469505
5903,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
5904,48,35,1.3714285714285714,0.16529459750162304,-0.8969117923942308
5905,13,6,1.8333333333333333,-1.5984507458462782,1.5732820228786752
5906,37,25,1.48,-0.38803477910555606,-0.3309391676599187
5907,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
5908,74,55,1.3454545454545457,1.2119430482751175,-0.9244004612618311
5909,48,31,1.5483870967741935,-0.06859097873777362,0.10630813961741417
5910,80,52,1.5384615384615383,1.1042378904835048,0.19218536347083073
5911,75,49,1.530612244897959,0.9353096572324021,0.12559121643235394
5912,58,37,1.5135135135135136,0.30448710688461195,-0.049136226300479334
5913,50,31,1.6129032258064515,-0.07695823411025764,0.48121910063858253
5914,35,24,1.4583333333333333,-0.4371707172662835,-0.46297931510003837
5915,40,28,1.4285714285714286,-0.2143875448372138,-0.6093594185317823
5916,57,40,1.425,0.4308309963398343,-0.5526036429199953
5917,28,14,2.0,-1.2190030612430347,2.5882065755555885
5918,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
5919,9,7,1.2857142857142858,-1.2625260914927685,-1.5638720513464288
5920,32,22,1.4545454545454546,-0.5447016149939787,-0.49801250402721403
5921,53,39,1.358974358974359,0.37602361165281495,-0.944510980733137
5922,58,46,1.2608695652173914,0.7293854942676774,-1.475890171355172
5923,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
5924,15,10,1.5,-1.2190901755534242,-0.3157270175745149
5925,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
5926,71,50,1.42,0.9668754707387062,-0.517415682816766
5927,37,24,1.5416666666666667,-0.4586434493805465,0.01932786185241238
5928,18,12,1.5,-1.1089211623777082,-0.3023125474387003
5929,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
5930,102,69,1.4492753623188406,2.0387991641926884,-0.21452451417004612
5931,25,15,1.6666666666666667,-1.0140374626493003,0.6774019890130542
5932,18,14,1.2857142857142858,-0.9043589011844033,-1.521942928527946
5933,57,39,1.4615384615384617,0.377723178083096,-0.34575186791282136
5934,154,110,1.4,4.15789478847807,-0.2525621863594353
5935,39,27,1.4444444444444444,-0.271385559462182,-0.5238000863502654
5936,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
5937,10,5,2.0,-1.7970366879536737,2.51277689197382
5938,51,38,1.2894736842105263,0.36020226531738025,-1.3495561601783748
5939,85,57,1.4912280701754386,1.3668495021252343,-0.05222521168007033
5940,26,19,1.368421052631579,-0.6773970761670962,-1.0146971275650825
5941,38,27,1.4074074074074074,-0.26387355673040896,-0.7385307963037144
5942,16,8,2.0,-1.6043588123834607,2.5379201198344097
5943,47,36,1.3055555555555556,0.22054992829827452,-1.2745335761642136
5944,49,34,1.4411764705882353,0.10734055588811708,-0.49717472542367275
5945,90,55,1.6363636363636365,1.301862243804639,0.7894800502546764
5946,45,30,1.5,-0.11740004379626837,-0.18158231621636933
5947,36,23,1.565217391304348,-0.5209887000792455,0.14870650189468146
5948,45,28,1.6071428571428572,-0.24734132517413918,0.4265471619172141
5949,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
5950,48,30,1.6,-0.13219758001072804,0.3991949051893181
5951,21,14,1.5,-0.9987521492019925,-0.28889807730288575
5952,61,43,1.4186046511627908,0.5913971846684722,-0.5706562200961486
5953,92,62,1.4516129032258065,1.66072106048009,-0.24646017392359035
5954,32,21,1.5238095238095235,-0.620601591110427,-0.10438450139621125
5955,108,69,1.565217391304348,2.067747314575491,0.46728236033215137
5956,8,6,1.3333333333333333,-1.3416340260630504,-1.297127266437309
5957,101,75,1.346666666666667,2.257940271475628,-0.7933808152041851
5958,97,65,1.4923076923076923,1.8067736385222641,0.0075944413446127545
5959,15,10,1.5,-1.2190901755534242,-0.3157270175745149
5960,13,8,1.625,-1.3980340946427194,0.38762391417585523
5961,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
5962,26,15,1.7333333333333334,-1.0421853906633662,1.0612391215122672
5963,32,20,1.6,-0.7013255497603987,0.32877487273900025
5964,42,26,1.6153846153846154,-0.3632504137202728,0.460171222777989
5965,36,22,1.6363636363636365,-0.598199541014586,0.5530767250431333
5966,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
5967,11,8,1.375,-1.2604842828155594,-1.045906889596514
5968,41,26,1.5769230769230769,-0.35474629919608164,0.23731039635599271
5969,18,11,1.6363636363636365,-1.231553469287661,0.4742756166392858
5970,15,10,1.5,-1.2190901755534242,-0.3157270175745149
5971,25,15,1.6666666666666667,-1.0140374626493003,0.6774019890130542
5972,70,46,1.4782608695652173,0.7973754541387531,-0.19499152033511966
5973,46,33,1.393939393939394,0.057730544963050606,-0.7785016233701355
5974,42,29,1.4482758620689655,-0.16388498490055603,-0.48851840640249844
5975,48,28,1.6428571428571428,-0.2173662734993381,0.6404238415495028
5976,60,42,1.4285714285714286,0.538512643521702,-0.5188058093523253
5977,77,48,1.6041666666666667,0.8929874193200756,0.5504010906246372
5978,60,39,1.5384615384615383,0.3789978529058071,0.10331746670241364
5979,26,19,1.368421052631579,-0.6773970761670962,-1.0146971275650825
5980,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
5981,45,29,1.5517241379310345,-0.1810841158676962,0.11193930383394526
5982,61,35,1.7428571428571429,0.1442862844656601,1.2664778675449189
5983,54,37,1.4054054054054057,0.3066487322950923,-0.6795368734848657
5984,11,8,1.375,-1.2604842828155594,-1.045906889596514
5985,84,60,1.4,1.4950839784406456,-0.5711855308985737
5986,15,11,1.3636363636363635,-1.0964578686434714,-1.092315181652501
5987,63,38,1.6578947368421053,0.32300567240514355,0.7933208803627043
5988,41,25,1.64,-0.4263371601455658,0.5956262411721839
5989,42,26,1.5769230769230769,-0.3364633953249886,0.24065807812723783
5990,79,57,1.368421052631579,1.3426825586871274,-0.7732129220695865
5991,66,36,1.8333333333333333,0.2003476827581991,1.8012805290858538
5992,38,23,1.6521739130434785,-0.5449848469698758,0.6516924533432176
5993,26,21,1.238095238095238,-0.5313097348291606,-1.7551396665721146
5994,24,18,1.3333333333333333,-0.7171857547509429,-1.2233358091649118
5995,43,29,1.4827586206896552,-0.16961802855626948,-0.28836583632368357
5996,20,13,1.4615384615384617,-1.0179081854590202,-0.5134446161359204
5997,81,48,1.6875,0.9080804949479989,1.039403631119577
5998,65,37,1.7567567567567568,0.26305764196884474,1.3625698663219026
5999,32,19,1.6842105263157894,-0.7876351723965547,0.8077074138790767
6000,27,18,1.5,-0.7784141228505616,-0.26206913703125667
6001,41,28,1.4642857142857142,-0.2209783009045988,-0.4021781024419837
6002,30,15,2.0,-1.1547771027196307,2.596587651509118
6003,39,26,1.5,-0.33773807014769947,-0.20841125648799844
6004,44,27,1.6296296296296295,-0.30894557312104765,0.5498534634169812
6005,24,14,1.7142857142857142,-1.0931453972195821,0.9441467739221739
6006,14,10,1.4,-1.1677268315967781,-0.8898088754377121
6007,35,21,1.6666666666666667,-0.6652475192510606,0.7209930811917428
6008,63,48,1.3125,0.8401616546223444,-1.1611078011076537
6009,14,9,1.5555555555555556,-1.3037255901100344,-0.003685869483492958
6010,46,31,1.4838709677419355,-0.0602237233652896,-0.2686028214037542
6011,84,52,1.6153846153846154,1.1237954691773087,0.6446023798573134
6012,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
6013,125,84,1.488095238095238,2.8471716280564516,0.109316150906526
6014,128,81,1.5802469135802468,2.754859703040373,0.6402431648214367
6015,25,16,1.5,-0.8703002321551842,-0.27213592539582615
6016,19,11,1.7272727272727273,-1.2765853361690576,0.9964725494032138
6017,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
6018,52,32,1.625,-0.02115722492085407,0.5586406011193652
6019,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
6020,119,80,1.4875,2.6272481627039936,0.07908998339625559
6021,59,33,1.7878787878787878,0.021044288693138003,1.5133649939576779
6022,16,11,1.4545454545454546,-1.1414897355248679,-0.5701182488885717
6023,67,47,1.425531914893617,0.8069106317542513,-0.5042910182446719
6024,10,6,1.6666666666666667,-1.5372223777466596,0.612015350745021
6025,10,5,2.0,-1.7970366879536737,2.51277689197382
6026,40,28,1.4285714285714286,-0.2143875448372138,-0.6093594185317823
6027,56,36,1.5555555555555556,0.21098044356876505,0.18243100000687112
6028,11,8,1.375,-1.2604842828155594,-1.045906889596514
6029,38,22,1.7272727272727273,-0.6249485040248898,1.0786213395783066
6030,60,37,1.6216216216216215,0.2657596737319456,0.5745690573414169
6031,37,25,1.48,-0.38803477910555606,-0.3309391676599187
6032,69,47,1.4680851063829787,0.8138397382931439,-0.2547300478545425
6033,41,24,1.7083333333333333,-0.5015889136090721,0.9839422157573114
6034,33,24,1.375,-0.41569798515202067,-0.9452864920524879
6035,61,40,1.525,0.4343163639964677,0.031521260256935905
6036,49,29,1.6896551724137931,-0.20401629049054992,0.9125495841492043
6037,88,60,1.4666666666666666,1.5217847620398588,-0.17730535308562576
6038,21,13,1.6153846153846154,-1.106773355169063,0.3679556442383268
6039,24,15,1.6,-0.9858895346352341,0.29356485651384134
6040,59,41,1.4390243902439024,0.48528949327764115,-0.4641805788560094
6041,62,41,1.5121951219512195,0.48917753574867234,-0.03652716079206529
6042,31,24,1.2916666666666667,-0.394225253037758,-1.4275936690049373
6043,33,22,1.4545454545454546,-0.5264187111228859,-0.494664822255969
6044,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
6045,32,19,1.6842105263157894,-0.7876351723965547,0.8077074138790767
6046,60,36,1.6388888888888888,0.22607351919668825,0.6714335405018107
6047,14,11,1.2727272727272727,-1.0514260017620745,-1.614512114416429
6048,34,28,1.2142857142857142,-0.17484300843290332,-1.8524473150705785
6049,52,39,1.3333333333333333,0.3755987200452448,-1.0942007589382168
6050,38,27,1.4074074074074074,-0.26387355673040896,-0.7385307963037144
6051,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
6052,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
6053,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
6054,19,11,1.7272727272727273,-1.2765853361690576,0.9964725494032138
6055,6,4,1.5,-1.5495972150805706,-0.35597042798195855
6056,18,12,1.5,-1.1089211623777082,-0.3023125474387003
6057,6,4,1.25,-1.375481595511224,-1.782805868211838
6058,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
6059,5,2,2.5,-2.3196628987914867,5.344652226344234
6060,102,75,1.36,2.2669370089696885,-0.713935243287347
6061,39,27,1.4444444444444444,-0.271385559462182,-0.5238000863502654
6062,38,26,1.4615384615384617,-0.3292339556235085,-0.43127208290999336
6063,14,8,1.75,-1.4668090005563,1.10438931606204
6064,10,7,1.4285714285714286,-1.3437378273755878,-0.7451898323009677
6065,6,4,1.25,-1.375481595511224,-1.782805868211838
6066,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
6067,36,22,1.6363636363636365,-0.598199541014586,0.5530767250431333
6068,61,47,1.297872340425532,0.786123312137572,-1.2529739294150593
6069,59,39,1.5128205128205128,0.3785729612982368,-0.04637231150266473
6070,32,20,1.55,-0.6665024258465293,0.04340778469302418
6071,30,22,1.3636363636363635,-0.5179526519836751,-1.0235571185623884
6072,118,75,1.5733333333333333,2.410884808874668,0.55719390738207
6073,28,18,1.5555555555555556,-0.7988235788837679,0.058353087013295064
6074,180,114,1.5789473684210529,4.619260764559617,0.8625341781332212
6075,156,95,1.6421052631578947,3.610941102919035,1.1106249699769224
6076,19,14,1.3571428571428572,-0.9358233171902662,-1.1109279781195924
6077,170,112,1.5178571428571428,4.423658474181017,0.47702314005379415
6078,99,62,1.5806451612903225,1.6988352613484008,0.5134047934324817
6079,25,18,1.3888888888888888,-0.7375952107841491,-0.9029135851203602
6080,61,36,1.6944444444444444,0.20566406316348204,0.9918557645463625
6081,110,71,1.5492957746478873,2.170722232474854,0.38647904105195124
6082,81,64,1.265625,1.6444630154707631,-1.3414097756917098
6083,52,36,1.4444444444444444,0.21523354789299154,-0.4651088116247225
6084,60,37,1.6216216216216215,0.2657596737319456,0.5745690573414169
6085,23,15,1.4666666666666666,-0.9113107747360086,-0.4707617267133405
6086,29,18,1.6111111111111112,-0.8192330349169741,0.37877531105784684
6087,79,54,1.462962962962963,1.1938572131729983,-0.23868706631128891
6088,25,19,1.3157894736842106,-0.6590240601288532,-1.3184312178057753
6089,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
6090,18,12,1.5,-1.1089211623777082,-0.3023125474387003
6091,78,53,1.471698113207547,1.1418304541332187,-0.1938659727147528
6092,50,39,1.2820512820512822,0.3747489368301041,-1.3935803153483737
6093,18,15,1.2,-0.8170019665508378,-2.009457938481437
6094,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
6095,36,22,1.6363636363636365,-0.598199541014586,0.5530767250431333
6096,24,17,1.411764705882353,-0.7994704136323485,-0.7773868736606943
6097,11,8,1.375,-1.2604842828155594,-1.045906889596514
6098,15,8,1.875,-1.5355839064698804,1.8211547179482248
6099,134,88,1.5227272727272727,3.0982384533535465,0.3438449940129135
6100,96,62,1.5483870967741935,1.6664530812924567,0.3192539493794073
6101,68,42,1.619047619047619,0.552116354818563,0.5950883611832574
6102,10,8,1.25,-1.1917093769019789,-1.7626722914826993
6103,46,30,1.5333333333333334,-0.12233255586775499,0.012010090918860229
6104,79,46,1.7173913043478262,0.7953762137383454,1.1999367323477106
6105,24,15,1.6,-0.9858895346352341,0.29356485651384134
6106,22,16,1.375,-0.8380911339837901,-0.995596690824501
6107,119,79,1.4936708860759491,2.5952902213131535,0.11262362678835681
6108,22,16,1.375,-0.8380911339837901,-0.995596690824501
6109,33,26,1.2307692307692308,-0.2599263646072689,-1.7650893596707231
6110,11,10,1.1,-1.0136367997268412,-2.6120544490273025
6111,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
6112,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
6113,52,38,1.368421052631579,0.32350128932446903,-0.895628865702957
6114,113,72,1.5694444444444444,2.239198302368849,0.5132031433335945
6115,167,112,1.4910714285714286,4.387465007521596,0.3141048690011437
6116,45,28,1.6071428571428572,-0.24734132517413918,0.4265471619172141
6117,23,15,1.4666666666666666,-0.9113107747360086,-0.4707617267133405
6118,12,10,1.2,-1.065000143683487,-2.037972591164106
6119,26,18,1.4444444444444444,-0.7580046668173551,-0.5824913610758083
6120,105,71,1.4788732394366195,2.128354366519206,-0.03218484392536759
6121,12,9,1.3333333333333333,-1.1855219582350232,-1.2786794021192096
6122,140,89,1.5730337078651686,3.2005594828718835,0.6527328151569258
6123,141,89,1.5842696629213484,3.211016965638736,0.7202079324441207
6124,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
6125,129,91,1.4175824175824177,3.1630338327340395,-0.2679339003242574
6126,10,6,1.6666666666666667,-1.5372223777466596,0.612015350745021
6127,74,47,1.574468085106383,0.8311625046403766,0.36917237812078063
6128,75,49,1.530612244897959,0.9353096572324021,0.12559121643235394
6129,84,55,1.5272727272727271,1.2681425454810689,0.14677485843598426
6130,59,41,1.4390243902439024,0.48528949327764115,-0.4641805788560094
6131,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
6132,56,37,1.5135135135135136,0.26792129914242596,-0.055831589842969494
6133,34,23,1.4782608695652173,-0.4969925531886152,-0.3542794495538546
6134,22,16,1.375,-0.8380911339837901,-0.995596690824501
6135,9,4,2.25,-2.017095362175332,3.9345789380214145
6136,42,27,1.5555555555555556,-0.2939215676575015,0.12039204351008308
6137,14,9,1.5555555555555556,-1.3037255901100344,-0.003685869483492958
6138,81,48,1.6875,0.9080804949479989,1.039403631119577
6139,6,4,1.5,-1.5495972150805706,-0.35597042798195855
6140,6,4,1.5,-1.5495972150805706,-0.35597042798195855
6141,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
6142,83,54,1.537037037037037,1.2153990154516383,0.19746971713809944
6143,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
6144,107,67,1.5970149253731345,1.971998319761305,0.6420426478238739
6145,58,37,1.5675675675675675,0.2668404864371858,0.25936873374922365
6146,17,10,1.7,-1.3218168634667153,0.8324366981518786
6147,55,36,1.5277777777777777,0.21204371964982172,0.02054604709897207
6148,38,29,1.3103448275862069,-0.14095281027770235,-1.2891286867177572
6149,57,35,1.6285714285714286,0.150750380784418,0.6008195106405649
6150,20,14,1.4285714285714286,-0.9672877331961295,-0.699913027711239
6151,148,95,1.5578947368421052,3.5233273438052293,0.6032252622558444
6152,13,10,1.3,-1.116363487640133,-1.4638907333009084
6153,55,35,1.5714285714285714,0.15398242894379693,0.26799033218838786
6154,62,41,1.5121951219512195,0.48917753574867234,-0.03652716079206529
6155,27,16,1.6875,-0.964321139090008,0.8046860183190735
6156,103,64,1.609375,1.8072779237269578,0.6941379535917658
6157,13,10,1.3,-1.116363487640133,-1.4638907333009084
6158,59,40,1.45,0.4499852421250857,-0.40322473535451775
6159,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
6160,50,33,1.5151515151515151,0.04644246611076986,-0.07331189496157782
6161,127,84,1.511904761904762,2.8671549958396523,0.25190060399472103
6162,99,67,1.4776119402985075,1.908894787691353,-0.06621244944095521
6163,139,88,1.568181818181818,3.1579955873327674,0.6200080283654791
6164,14,10,1.3,-1.0980805837690397,-1.4605430515296636
6165,9,5,1.6,-1.536734600513812,0.2264925058347686
6166,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
6167,2,2,1.0,-1.329817892988686,-3.226403460348776
6168,4,2,1.5,-1.6414833243851934,-0.366037216346528
6169,12,8,1.375,-1.2422013789444661,-1.042559207825269
6170,57,40,1.425,0.4308309963398343,-0.5526036429199953
6171,38,28,1.3571428571428572,-0.20120603270244375,-1.0237220507113804
6172,47,29,1.5517241379310345,-0.1445183081255102,0.11863466737643545
6173,18,10,1.8,-1.3731802074233606,1.4065185560150757
6174,51,30,1.7,-0.14699511622518754,0.9799721265950043
6175,77,57,1.350877192982456,1.3183353909147202,-0.8800370884352277
6176,77,50,1.54,0.9929973965719777,0.1875514191210472
6177,56,35,1.5714285714285714,0.17226533281488995,0.271338013959633
6178,43,27,1.5925925925925926,-0.30143357038927454,0.3351227534635322
6179,9,6,1.3333333333333333,-1.3233511221919574,-1.293779584666064
6180,5,3,1.3333333333333333,-1.4794631900199842,-1.3122274489841632
6181,12,7,1.5714285714285714,-1.406666659387314,0.07684006851573912
6182,26,16,1.5625,-0.8955462331764277,0.08792061643288877
6183,10,9,1.1111111111111112,-1.0673183263600123,-2.553672934754924
6184,26,16,1.625,-0.9390751380687645,0.44462947649035867
6185,56,46,1.2173913043478262,0.7231006638418995,-1.7307308288506846
6186,9,6,1.5,-1.4394282019048552,-0.34255595784614395
6187,21,12,1.75,-1.2281880703337757,1.1345659381049142
6188,49,37,1.3243243243243243,0.2717041436107669,-1.1590327224156476
6189,12,6,1.8333333333333333,-1.6167336497173714,1.5699343411074296
6190,24,16,1.5,-0.8885831360262773,-0.2754836071670712
6191,61,40,1.525,0.4343163639964677,0.031521260256935905
6192,8,7,1.1428571428571428,-1.1813143556099488,-2.382554270391892
6193,10,8,1.25,-1.1917093769019789,-1.7626722914826993
6194,17,12,1.4166666666666667,-1.0691655263923527,-0.7812720426199048
6195,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
6196,37,27,1.3703703703703705,-0.25636155399863575,-0.9532615062571635
6197,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
6198,43,27,1.5925925925925926,-0.30143357038927454,0.3351227534635322
6199,15,11,1.3636363636363635,-1.0964578686434714,-1.092315181652501
6200,14,9,1.5555555555555556,-1.3037255901100344,-0.003685869483492958
6201,18,15,1.2,-0.8170019665508378,-2.009457938481437
6202,19,13,1.4615384615384617,-1.0361910893301127,-0.5167922979071653
6203,39,27,1.4444444444444444,-0.271385559462182,-0.5238000863502654
6204,30,19,1.5789473684210529,-0.7508891403200689,0.20023923339769203
6205,12,8,1.5,-1.3292591887291394,-0.3291414877103294
6206,21,12,1.75,-1.2281880703337757,1.1345659381049142
6207,21,14,1.5,-0.9987521492019925,-0.28889807730288575
6208,31,20,1.55,-0.6847853297176225,0.04006010292177908
6209,78,51,1.5294117647058822,1.046314759817814,0.1321541358347715
6210,17,11,1.5454545454545454,-1.1865216024062641,-0.04792131612464357
6211,19,11,1.7272727272727273,-1.2765853361690576,0.9964725494032138
6212,23,17,1.3529411764705883,-0.7767849364283012,-1.1164605413683817
6213,29,16,1.8125,-1.0148131411324952,1.5247991019765033
6214,67,50,1.34,0.9494608535165248,-0.9873937507753066
6215,44,31,1.4193548387096775,-0.05185646799280559,-0.6435137824249225
6216,19,12,1.5,-1.0906382585066154,-0.2989648656674552
6217,31,20,1.55,-0.6847853297176225,0.04006010292177908
6218,22,15,1.4,-0.8831628467219427,-0.8545988592125534
6219,61,38,1.605263157894737,0.32309578457229354,0.4862391083507662
6220,57,41,1.3902439024390243,0.48269746496362037,-0.7492828575653055
6221,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
6222,34,21,1.619047619047619,-0.6503655432041827,0.44586722032909193
6223,15,10,1.5,-1.2190901755534242,-0.3157270175745149
6224,12,10,1.2,-1.065000143683487,-2.037972591164106
6225,10,7,1.4285714285714286,-1.3437378273755878,-0.7451898323009677
6226,22,16,1.375,-0.8380911339837901,-0.995596690824501
6227,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
6228,34,22,1.5454545454545454,-0.5714505780042826,0.027532110507958972
6229,26,17,1.5294117647058822,-0.8448413680404431,-0.0992395382453209
6230,27,20,1.35,-0.6186244495465172,-1.1147989763471045
6231,23,11,2.090909090909091,-1.4567128036946446,3.0852602804589275
6232,88,58,1.5172413793103448,1.4312410707714394,0.10797039161006376
6233,27,17,1.588235294117647,-0.8675268452444906,0.2398341294623665
6234,53,30,1.7666666666666666,-0.15686014036816057,1.3671569408654622
6235,49,31,1.5806451612903225,-0.0727746064240156,0.29376362012799834
6236,35,24,1.4583333333333333,-0.4371707172662835,-0.46297931510003837
6237,43,25,1.72,-0.44548835066557063,1.0589089455882357
6238,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
6239,61,37,1.648648648648649,0.26521926737932516,0.7321692191375161
6240,47,32,1.46875,-0.0037494820454775225,-0.34986995788053477
6241,126,80,1.575,2.6942880229523745,0.6019161598754285
6242,28,18,1.5555555555555556,-0.7988235788837679,0.058353087013295064
6243,40,28,1.4285714285714286,-0.2143875448372138,-0.6093594185317823
6244,24,18,1.3333333333333333,-0.7171857547509429,-1.2233358091649118
6245,49,30,1.6333333333333333,-0.13713009208221447,0.5927873123245463
6246,32,20,1.6,-0.7013255497603987,0.32877487273900025
6247,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
6248,44,32,1.375,0.006695163679748399,-0.8949762932804748
6249,114,80,1.425,2.5793625482408657,-0.29435728551743967
6250,71,47,1.5106382978723405,0.820768844832037,-0.005169077464412972
6251,51,32,1.59375,-0.01767567634577876,0.3769384893193852
6252,58,43,1.3488372093023255,0.5851388785164064,-0.9788858998926414
6253,11,8,1.375,-1.2604842828155594,-1.045906889596514
6254,43,30,1.4333333333333331,-0.10753501965329516,-0.5687671304868285
6255,44,31,1.4193548387096775,-0.05185646799280559,-0.6435137824249225
6256,39,28,1.3928571428571428,-0.20779678876982866,-0.816540734621582
6257,116,74,1.5675675675675675,2.3506744898656557,0.5159056356899054
6258,33,19,1.736842105263158,-0.8060081884347979,1.111441504119771
6259,197,124,1.5887096774193548,5.199872556261716,0.992018726183793
6260,32,18,1.7777777777777777,-0.8804614030165928,1.3400419831915007
6261,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
6262,69,37,1.864864864864865,0.26089601655836414,1.99297051350629
6263,79,56,1.4107142857142858,1.285566757978764,-0.5335166991033905
6264,40,25,1.6,-0.41676156488556343,0.3639848889641591
6265,47,35,1.3428571428571427,0.16691062158131256,-1.06332638162032
6266,8,4,2.0,-1.8612626464770783,2.50439581602029
6267,13,9,1.4444444444444444,-1.244623774172529,-0.6411826358013513
6268,37,29,1.206896551724138,-0.08718787156837608,-1.882891033411711
6269,67,51,1.3137254901960784,0.9954202145113058,-1.1356656454158784
6270,34,20,1.7,-0.7344059898459513,0.9062044123734414
6271,52,33,1.5757575757575757,0.04079842668462948,0.27928296924270096
6272,38,23,1.6521739130434785,-0.5449848469698758,0.6516924533432176
6273,38,19,2.0,-0.8978732686260136,2.6301119553232373
6274,116,73,1.5890410958904109,2.30805883233135,0.6367766882301176
6275,48,30,1.6,-0.13219758001072804,0.3991949051893181
6276,47,32,1.46875,-0.0037494820454775225,-0.34986995788053477
6277,38,26,1.4615384615384617,-0.3292339556235085,-0.43127208290999336
